laptop_ID,Price_in_euros
209,1820.2478000000006
1281,367.64759365079357
1168,336.43983000000014
1231,979.914826666667
1020,1009.1472000000003
379,542.6555333333334
553,741.8602571428571
172,1018.7919
779,1456.3513000000003
609,306.7570333333334
256,2344.9569333333334
117,1516.6898523809518
283,591.6072399999999
1195,1912.0708000000002
588,930.4078000000002
743,572.80461
715,3163.5098
160,1318.3973333333333
1021,1787.815650000001
49,638.8784166666669
690,1486.677
1135,278.97180000000003
852,597.235
857,1139.2674
210,534.5849833333333
485,760.7728499999998
560,597.235
1209,436.8354666666666
953,2698.7291361904754
460,1164.6972666666668
1092,2165.1620000000007
152,572.0131583333333
806,982.0828333333335
986,3256.751556666667
917,2059.0870999999997
408,1931.3527777777772
942,607.2397964285715
959,1786.0415999999998
461,846.1871333333333
858,1490.575
329,780.8062856060607
1293,1058.3032
1284,471.3943
628,1272.3758333333333
262,1123.1312333333321
933,1157.4009136904758
676,1182.9185095238097
608,740.1784611111111
125,729.7909666666668
450,438.24228571428574
67,1830.2792000000002
93,716.8458999999999
769,1179.9564285714282
1070,427.2109850000002
1162,1582.7077000000004
594,1756.5067499999998
288,672.545975
273,797.6516
355,1090.6350000000004
717,750.465675
18,2416.185800000003
804,1652.75
60,540.45344
186,1917.29
298,1096.0068166666665
864,1080.9452666666675
1026,1001.6177000000008
240,1425.3066000000001
875,1775.1731
276,1734.6340999999998
939,709.7794516666665
436,374.1644666666667
702,1065.9487083333333
938,1803.9470000000003
558,1005.3776300000002
527,1280.7288
624,1531.4687541666667
1128,1683.9401666666665
844,1528.8301
811,1403.9563333333335
129,757.3429166666667
994,1482.7869
445,1833.0586
1051,1516.2486500000005
937,1470.0962
1073,2000.2194380952371
382,713.7622
765,847.2310383333332
159,823.599
998,700.3681380952382
696,747.815675
90,1976.871
1082,1143.5405333333333
913,4050.5302
252,2215.904
1183,1186.1809133333334
589,827.6387
962,589.6650750000001
989,1085.6233195238094
361,1061.2701666666667
849,1848.4109999999991
1067,724.0859783333333
1,1111.8735492063495
380,1143.5405333333333
344,360.64000000000027
683,1754.2548999999997
405,2008.1793
602,498.30660000000006
1296,452.6667000000001
782,1113.17758
91,1516.6898523809518
1122,737.16405
251,770.9308083333333
218,729.7909666666668
941,848.5947404761906
533,477.3611416666668
1258,672.545975
1059,1319.3347002380951
905,2167.3674
220,1159.6754583333336
230,856.818132222222
1319,652.8253333333333
265,1035.1643833333335
906,1579.05
880,1870.3270999999995
733,336.43983000000014
1004,1656.6558333333335
866,925.3051666666669
80,530.452025
1278,764.0515666666668
744,1706.5731
1010,1507.3571
351,1951.2869999999996
524,2104.8176000000003
573,719.1229849999999
208,1865.8404999999996
799,1371.7056380952379
97,1616.0695000000007
375,1491.9247500000001
1076,605.1808333333333
189,1955.1051666666667
225,806.6575966666664
1084,1141.8335
1029,1128.4837083333334
1248,1710.3
73,1159.6754583333336
1178,1387.0271333333344
659,919.9171333333334
87,1369.5125999999998
474,706.7276
1111,650.0980957142855
56,926.46090047619
816,547.99335
1077,1059.3077499999995
348,780.8062856060607
664,861.9970283333331
536,1005.3776300000002
248,990.1815238095238
3,1112.1791263203463
170,572.0131583333333
555,489.758044047619
612,2164.4411
1239,1157.4009136904758
981,661.2691194444444
487,1077.4309666666668
404,873.6173666666676
1031,2747.9497
1314,293.54690000000005
320,807.8071333333334
729,1124.9038142857148
1107,1464.6549333333335
314,491.5993775000001
1273,443.43742666666674
1270,563.2272833333335
693,2230.405349047618
1205,611.4365083333333
911,930.4078000000002
272,430.16734190476194
532,1235.865176190476
1102,1078.8806333333334
1182,442.2499516666667
839,4831.531599999999
529,1165.7775000000001
863,614.9174833333332
772,1123.189566666667
1221,1850.4497999999999
759,655.665
1194,543.0211
821,1354.5890666666662
497,786.4061999999999
100,600.2426500000003
1204,1939.5167000000001
1071,714.1690850000002
1202,641.5376500000001
881,567.7086416666668
919,382.8012000000001
968,1079.0200000000007
299,1049.5303911904762
632,537.3567
36,288.21250000000003
193,1035.1643833333335
1274,1973.4684000000009
481,1046.1989933333332
143,627.8008699999998
999,427.5031333333333
383,667.6438842857144
1075,1926.0214
168,572.0131583333333
515,1630.1404
662,308.99452166666697
1150,1187.3756666666657
108,932.1204000000004
997,590.6355666666667
103,823.72897
308,553.0374276190475
975,1474.932716666667
872,1307.537494177489
1170,547.4750397619048
425,804.5779772727273
179,635.81425
217,442.2499516666667
803,1228.9084
1148,1059.7227166666673
814,1544.56
774,679.7595999999999
908,1088.1394
1006,417.6043
1247,1157.4009136904758
707,740.3985
1230,1822.2681666666667
381,495.38444
882,430.16734190476194
708,1077.13758
502,1154.9797000000003
1169,489.758044047619
550,919.9171333333334
1096,3221.7992
24,1143.5405333333333
784,1149.1231666666667
556,1748.6075999999991
807,1738.87
1245,439.986606666667
751,1271.5215666666666
1039,1341.1882
1176,730.8712666666668
797,2176.7671666666665
830,1149.5690666666667
865,797.75792
313,756.2646
1217,1752.1754666666666
1046,1342.4061654761906
1253,681.8928666666668
931,1716.7773047619048
232,1103.9934983333333
1174,1716.7773047619048
969,2678.3180861904757
548,711.542080952381
164,446.3374266666667
1047,1248.6172000000001
77,1095.4402
652,457.507766666667
554,394.7354716666667
512,1435.2537083333332
1127,596.2467714285716
1131,2401.510939999999
785,2834.9080000000004
140,1386.8856571428578
1225,385.0281
922,2054.0042000000008
479,1280.1476
544,513.1147399999999
841,366.1223492063494
478,884.5637500000001
1155,1346.0813666666677
113,1737.6594000000002
284,574.2211904761905
415,385.0281
735,662.9094
604,1088.9052333333334
33,820.5039750000001
177,588.9550071428572
363,1113.17758
888,1292.3338333333331
530,552.8863059523809
150,443.43742666666674
62,1142.5139000000001
1212,1077.7150000000001
752,2478.9973
851,3334.4491666666668
1097,362.87433333333337
84,1037.3967
1042,1552.2881
605,1582.4509666666665
668,1166.1061
1066,971.1134033333335
1237,1674.1162
1259,1154.8182083333336
198,1064.6585333333333
617,3753.8498999999997
420,935.7973809523812
1267,1761.8598666666667
11,308.99452166666697
800,291.0148000000001
829,625.1072
368,796.1345
1164,1484.0537499999998
809,2280.222499999999
1255,785.171310238095
793,1811.6013999999998
1142,1484.0537499999998
47,446.3869047619048
1264,692.0588809523811
428,309.9468
1308,541.5347833333334
374,826.0706233333334
