laptop_ID,Price_in_euros
209,1931.1427000000006
1281,359.7887809523811
1168,329.08953833333345
1231,999.9722
1020,994.2323083333337
379,543.1532666666667
553,733.3826833333334
172,1043.3698666666667
779,1454.5174666666667
609,298.47590000000014
256,2345.5332133333322
117,1531.8881
283,587.8370380952381
1195,1891.8242
588,882.1497000000002
743,548.7628450000002
715,3608.7828000000004
160,1346.764
1021,1683.5369000000005
49,625.3263333333332
690,1481.0022999999999
1135,286.37366666666674
852,599.065
857,1150.7602333333334
210,541.9188999999999
485,759.5699
560,599.065
1209,434.02840000000003
953,2666.1573022222224
460,1155.37144
1092,2261.3174000000004
152,556.9716000000003
806,970.0319333333335
986,3373.415900000001
917,1980.2522999999999
408,1855.0917428571422
942,606.4510575396823
959,1795.6696
461,796.0951
858,1480.2946000000002
329,780.2126738095242
1293,1067.5222
1284,452.4158000000002
628,1274.849433333333
262,1236.4008333333325
933,1156.5951333333333
676,1171.61395
608,725.4989700000001
125,712.0968066666669
450,438.56262380952387
67,1806.8418
93,735.6832333333333
769,1171.1745238095236
1070,400.03054833333357
1162,1600.9703000000002
594,1688.7668000000003
288,670.7417999999999
273,801.1576190476189
355,1088.3185333333333
717,722.8622333333334
18,2385.9898000000017
804,1602.9281
60,526.8620999999999
186,2031.2
298,1115.0607533333332
864,1108.208450000001
1026,1019.2631000000006
240,1448.3545666666666
875,1709.8996
276,1678.9082
939,693.4247021428571
436,362.3489
702,1061.1270000000002
938,1789.9160000000002
558,944.74132
527,1270.851023809524
624,1508.9374000000005
1128,1650.8681333333338
844,1495.4047
811,1424.116580952381
129,800.8302333333335
994,1489.7134666666666
445,1904.22
1051,1486.2186000000002
937,1450.5520999999997
1073,2037.6718476190463
382,734.6432000000001
765,880.4140916666668
159,816.2493000000001
998,699.7263500000001
696,722.8622333333334
90,1935.2347999999997
1082,1108.8756333333333
913,4356.8718
252,2192.5481999999993
1183,1197.1814166666666
589,861.9583
962,624.1725499999998
989,1043.9451490476192
361,1095.4027999999998
849,1862.0756666666657
1067,717.6041204761902
1,1162.7799916666672
380,1108.8756333333333
344,372.3402266666669
683,1725.3159
405,1968.1472
602,476.491845
1296,454.67098571428573
782,1132.37895
91,1531.8881
1122,740.1999416666667
251,779.5563285714285
218,712.0968066666669
941,823.5487583333334
533,487.89583571428557
1258,670.7417999999999
1059,1289.3202185317452
905,2043.7460666666668
220,1156.6965833333334
230,849.5715673809525
1319,659.8903238095238
265,1016.9217
906,1575.2
880,1858.5990999999997
733,329.08953833333345
1004,1688.9593333333335
866,864.7859366666665
80,528.5362142857141
1278,781.2705000000001
744,1742.9887999999994
1010,1419.85415
351,1878.7147999999997
524,2083.1355
573,699.2886354761904
208,1936.6051999999993
799,1398.4846666666667
97,1584.6951999999999
375,1431.897875
1076,595.9425357142857
189,1822.723533333333
225,804.3615664285717
1084,1167.2486999999999
1029,1108.2743333333333
1248,1765.59
73,1156.6965833333334
1178,1522.5497000000005
659,914.3883999999999
87,1360.8002000000001
474,679.8017333333333
1111,629.7939528571426
56,926.5169399999996
816,575.21015
1077,1116.039299999999
348,780.2126738095242
664,847.7708807142859
536,944.74132
248,1000.1718333333333
3,1121.8051007720055
170,556.9716000000003
555,474.43324869047626
612,2127.8286000000007
1239,1156.5951333333333
981,626.6020504761905
487,1040.5564776190474
404,879.6211616666677
1031,3242.5605
1314,239.753
320,764.3551
729,1166.091666666667
1107,1470.6966999999997
314,482.64736380952394
1273,449.83609999999993
1270,587.6253833333335
